date,sales_usd,product_description,client_name,sales_agent_name
43832,23919408.04,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43833,1094622.643,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43833,1643503.143,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43833,3332641.606,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43833,6750253.374,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43834,303501.6581,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43834,1228787.716,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43836,883399.2678,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43836,5151648.552,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43837,75929.1196,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43837,954028.6456,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43837,2418332.432,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43837,6742743.356,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43838,676620.8317,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43838,837966.3748,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43838,3752114.26,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43839,888030.1329,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43839,994890.254,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43839,6222274.13,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43839,9517303.615,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43840,1290861.959,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43840,6521155.954,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43841,994459.089,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43841,2493108.471,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43843,326455.2576,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43843,682150.7202,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43843,960415.4403,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43843,17181043.55,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43844,158852.8169,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43844,1280731.94,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43844,2771115.923,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43845,443356.928,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43845,8751714.735,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43846,960891.6634,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43846,2545017.504,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43847,20288.77757,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43847,1053125.564,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43847,6431148.395,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43848,106099.8246,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43848,2570242.771,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43850,148632.8976,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43850,367937.1826,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43850,4078475.739,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43851,45714.87418,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43851,708346.9849,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43851,2888561.641,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43852,691050.5708,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43852,965680.8767,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43852,4491649.163,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43852,15137154.55,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43853,1472648.747,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43853,6367645.921,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43854,1193514.033,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43854,7668575.059,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43855,193982.2304,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43855,930529.8599,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43857,190757.0545,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43857,416959.5237,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43857,4574616.606,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43858,26892.20882,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43858,777521.9104,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43858,7763419.485,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43859,597080.6412,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43859,920404.9119,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43859,2720694.342,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43859,4268695.564,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43860,137348.5758,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43860,361877.9376,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43860,9264545.047,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43861,664214.7747,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43861,775504.897,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43861,3141934.394,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna
43861,6929016.829,Producto H,Jamonsitos SAPI de CV,Uriel Antuna
43587,5399.391897,Producto G,Quesillos S.C.,Uriel Antuna
43587,172505.4855,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43587,583404.5204,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43587,828904.8209,Producto E,Quesillos S.C.,Uriel Antuna
43587,6949407.44,Producto D,Pescaditos SA de CV,Uriel Antuna
43588,12399.58257,Producto E,Pescaditos SA de CV,Uriel Antuna
43588,14959.75489,Producto G,Quesillos S.C.,Uriel Antuna
43588,58664.20814,Producto E,Pescaditos SA de CV,Uriel Antuna
43588,59254.9954,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43588,205379.6077,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43588,309823.0303,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43588,550422.6436,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43588,569636.7719,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43588,1850716.147,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43588,2815238.566,Producto E,Quesillos S.C.,Uriel Antuna
43589,112047.6471,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43589,423169.5583,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43591,6033.645015,Producto G,Quesillos S.C.,Uriel Antuna
43591,548390.5233,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43591,674796.3525,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43591,807702.9894,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43591,856020.9911,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43591,2130158.268,Producto E,Quesillos S.C.,Uriel Antuna
43591,5182580.095,Producto D,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43592,14019.57798,Producto G,Quesillos S.C.,Uriel Antuna
43592,18810.72673,Producto E,Pescaditos SA de CV,Uriel Antuna
43592,26342.01156,Producto E,Pescaditos SA de CV,Uriel Antuna
43592,60033.91844,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43592,111431.0569,Producto H,Pescaditos SA de CV,Uriel Antuna
43592,282459.6924,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43592,315230.4242,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43592,1225087.379,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43592,1263162.699,Producto E,Quesillos S.C.,Uriel Antuna
43593,14206.52328,Producto G,Quesillos S.C.,Uriel Antuna
43593,233704.6896,Producto E,Pescaditos SA de CV,Uriel Antuna
43593,1083232.457,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43593,1218524.56,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43593,1296023.747,Producto E,Quesillos S.C.,Uriel Antuna
43594,-41667.61045,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43594,8811.677132,Producto G,Quesillos S.C.,Uriel Antuna
43594,29957.7641,Producto E,Pescaditos SA de CV,Uriel Antuna
43594,245134.0861,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43594,458859.8463,Producto I,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43594,1089674.489,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43594,1154588.664,Producto E,Pescaditos SA de CV,Uriel Antuna
43594,1229953.686,Producto E,Quesillos S.C.,Uriel Antuna
43595,5728.577188,Producto G,Quesillos S.C.,Uriel Antuna
43595,6764.968059,Producto E,Pescaditos SA de CV,Uriel Antuna
43595,1259911.076,Producto E,Pescaditos SA de CV,Uriel Antuna
43595,1701327.522,Producto E,Quesillos S.C.,Uriel Antuna
43595,1866946.341,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43596,10634.4061,Producto E,Pescaditos SA de CV,Uriel Antuna
43596,51202.60202,Producto E,Pescaditos SA de CV,Uriel Antuna
43596,310004.6134,Producto E,Quesillos S.C.,Uriel Antuna
43596,7809037.631,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43597,64705.36314,Producto E,Quesillos S.C.,Uriel Antuna
43598,7614.312183,Producto G,Quesillos S.C.,Uriel Antuna
43598,11723.36183,Producto E,Pescaditos SA de CV,Uriel Antuna
43598,77199.59531,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43598,137109.6131,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43598,193887.9863,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43598,468108.6311,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43598,1067976.8,Producto E,Quesillos S.C.,Uriel Antuna
43598,1980723.985,Producto E,Pescaditos SA de CV,Uriel Antuna
43599,3550.300829,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43599,11478.26139,Producto E,Pescaditos SA de CV,Uriel Antuna
43599,22277.83913,Producto G,Quesillos S.C.,Uriel Antuna
43599,194025.2529,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43599,701720.5391,Producto E,Quesillos S.C.,Uriel Antuna
43599,828817.7106,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43599,1077398.252,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43599,1217974.462,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43599,2498531.587,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43599,3042158.241,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43599,17484883.98,Producto D,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43600,4193.573503,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43600,10449.23343,Producto G,Quesillos S.C.,Uriel Antuna
43600,23483.32672,Producto E,Pescaditos SA de CV,Uriel Antuna
43600,88069.71,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43600,1206003.854,Producto E,Quesillos S.C.,Uriel Antuna
43601,5952.873993,Producto E,Pescaditos SA de CV,Uriel Antuna
43601,6621.663402,Producto G,Quesillos S.C.,Uriel Antuna
43601,192526.311,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43601,303023.9597,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43601,347603.9878,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43601,360274.3351,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43601,409942.731,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43601,927080.3054,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43601,999764.9355,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43601,1054344.459,Producto E,Quesillos S.C.,Uriel Antuna
43601,1209085.762,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43602,18806.07433,Producto G,Quesillos S.C.,Uriel Antuna
43602,57433.05739,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43602,378758.0356,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43602,744279.115,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43602,1450238.641,Producto E,Quesillos S.C.,Uriel Antuna
43602,2282097.028,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43602,2578315.171,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43602,8484683.896,Producto D,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43603,8323.28792,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43603,46413.87011,Producto E,Pescaditos SA de CV,Uriel Antuna
43603,397841.8492,Producto E,Quesillos S.C.,Uriel Antuna
43603,615419.4717,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43605,2054.643359,Producto E,Pescaditos SA de CV,Uriel Antuna
43605,15023.32296,Producto E,Pescaditos SA de CV,Uriel Antuna
43605,25944.16467,Producto G,Quesillos S.C.,Uriel Antuna
43605,50250.91665,Producto I,Pescaditos SA de CV,Uriel Antuna
43605,140741.6391,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43605,476223.2428,Producto E,Pescaditos SA de CV,Uriel Antuna
43605,488904.0646,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43605,1323860.242,Producto E,Quesillos S.C.,Uriel Antuna
43605,2462125.022,Producto E,Pescaditos SA de CV,Uriel Antuna
43606,14914.14105,Producto E,Pescaditos SA de CV,Uriel Antuna
43606,45878.80322,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43606,319260.0924,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43606,1063334.579,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43606,1367087.071,Producto E,Quesillos S.C.,Uriel Antuna
43607,14459.5379,Producto E,Pescaditos SA de CV,Uriel Antuna
43607,124540.814,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43607,320899.5117,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43607,416741.4751,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43607,676446.962,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43607,1190467.786,Producto E,Quesillos S.C.,Uriel Antuna
43607,5680365.771,Producto D,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43607,6252066.652,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43607,11620460.51,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43608,29439.68946,Producto E,Pescaditos SA de CV,Uriel Antuna
43608,220758.4086,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43608,639264.3624,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43608,705884.7233,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43608,1807928.415,Producto E,Quesillos S.C.,Uriel Antuna
43609,20345.72516,Producto G,Quesillos S.C.,Uriel Antuna
43609,127106.0056,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43609,272745.0892,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43609,453619.9067,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43609,544771.6004,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43609,696364.0082,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43609,1038401.419,Producto E,Quesillos S.C.,Uriel Antuna
43609,1389283.972,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43610,19030.48924,Producto E,Pescaditos SA de CV,Uriel Antuna
43610,968006.3526,Producto E,Quesillos S.C.,Uriel Antuna
43610,1210194.121,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43612,17556.0959,Producto G,Quesillos S.C.,Uriel Antuna
43612,17570.12197,Producto E,Pescaditos SA de CV,Uriel Antuna
43612,53960.48589,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43612,234649.2466,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43612,477425.9171,Producto E,Pescaditos SA de CV,Uriel Antuna
43612,1124813.036,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43612,1383736.569,Producto E,Quesillos S.C.,Uriel Antuna
43612,7580420.364,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43612,10814890.15,Producto D,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43613,16508.7627,Producto E,Pescaditos SA de CV,Uriel Antuna
43613,17831.87703,Producto G,Quesillos S.C.,Uriel Antuna
43613,124309.4409,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43613,178108.7159,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43613,344632.2205,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43613,454661.5814,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43613,494736.4226,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43613,931272.321,Producto E,Quesillos S.C.,Uriel Antuna
43613,1104101.017,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43614,5175.819505,Producto G,Quesillos S.C.,Uriel Antuna
43614,50070.77486,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43614,457170.0659,Producto E,Quesillos S.C.,Uriel Antuna
43615,8451.920962,Producto G,Quesillos S.C.,Uriel Antuna
43615,10350.61158,Producto E,Pescaditos SA de CV,Uriel Antuna
43615,1642436.235,Producto E,Quesillos S.C.,Uriel Antuna
43615,1690393.687,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43615,2133423.328,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43616,126801.81,Producto E,Pescaditos SA de CV,Uriel Antuna
43616,484138.7926,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43616,618651.253,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43616,1418121.594,Producto E,Quesillos S.C.,Uriel Antuna
43616,1433992.149,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43617,43498.93592,Producto E,Pescaditos SA de CV,Uriel Antuna
43617,521085.0823,Producto E,Quesillos S.C.,Uriel Antuna
43617,545762.4808,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43617,1066799.073,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43619,14543.70843,Producto E,Pescaditos SA de CV,Uriel Antuna
43619,23853.97247,Producto G,Quesillos S.C.,Uriel Antuna
43619,412458.5135,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43619,588170.916,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43619,2269206.408,Producto E,Quesillos S.C.,Uriel Antuna
43620,5949.771198,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43620,43584.9965,Producto G,Quesillos S.C.,Uriel Antuna
43620,432127.4848,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43620,896720.5857,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43620,1259613.43,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43620,1856486.465,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43620,1979572.896,Producto E,Quesillos S.C.,Uriel Antuna
43621,-0.181764833,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna
43621,5433.632882,Producto G,Quesillos S.C.,Uriel Antuna
43621,31087.92634,Producto E,Pescaditos SA de CV,Uriel Antuna
43621,1089948.989,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43621,1712722.426,Producto E,Quesillos S.C.,Uriel Antuna
43622,10938.48923,Producto G,Quesillos S.C.,Uriel Antuna
43622,11815.99743,Producto E,Pescaditos SA de CV,Uriel Antuna
43622,45841.51487,Producto E,Pescaditos SA de CV,Uriel Antuna
43622,231770.4568,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43622,235548.1948,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43622,1805474.089,Producto E,Quesillos S.C.,Uriel Antuna
43623,5780.164925,Producto G,Quesillos S.C.,Uriel Antuna
43623,26752.73225,Producto E,Pescaditos SA de CV,Uriel Antuna
43623,41168.84502,Producto E,Pescaditos SA de CV,Uriel Antuna
43623,95593.23239,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43623,304869.634,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna
43623,362226.3475,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43623,439861.2275,Producto E,Jamonsitos SAPI de CV,Uriel Antuna
43623,469361.2835,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43623,1068862.246,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna
43623,2353799.861,Producto E,Quesillos S.C.,Uriel Antuna
43624,27792.23381,Producto E,Pescaditos SA de CV,Uriel Antuna
43624,194099.3817,Producto G,Jamonsitos SAPI de CV,Uriel Antuna
43624,241954.1911,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43624,450418.8102,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43624,1107184.148,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43624,1424097.855,Producto E,Quesillos S.C.,Rodolfo Pizarro
43626,12556.15081,Producto G,Quesillos S.C.,Rodolfo Pizarro
43626,14029.08902,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43626,63260.67021,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43626,175146.4096,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43626,193055.1863,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43626,300188.5794,Producto E,Quesillos S.C.,Rodolfo Pizarro
43626,710301.5271,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43626,1131400.442,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43627,47341.13946,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43627,216057.952,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43627,254207.7302,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43627,516039.1752,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43627,1352035.458,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43627,1361020.763,Producto E,Quesillos S.C.,Rodolfo Pizarro
43627,1905448.88,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43628,175149.5966,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43628,285885.8006,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43628,410303.2627,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43628,689107.5934,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43628,1212591.352,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43628,1802814.214,Producto E,Quesillos S.C.,Rodolfo Pizarro
43629,2699.481118,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43629,26220.32786,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43629,101810.962,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43629,251593.6487,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43629,367130.5776,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43629,1017886.199,Producto E,Quesillos S.C.,Rodolfo Pizarro
43629,1061792.564,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43630,33295.61812,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43630,1315975.003,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43630,1946522.249,Producto E,Quesillos S.C.,Rodolfo Pizarro
43631,234615.5634,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43631,249052.8433,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43631,686508.3173,Producto E,Quesillos S.C.,Rodolfo Pizarro
43631,741842.3972,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43633,-147840.1874,Producto E,Quesillos S.C.,Rodolfo Pizarro
43633,10818.60756,Producto G,Quesillos S.C.,Rodolfo Pizarro
43633,203635.6776,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43633,3925265.979,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43634,5274.593419,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43634,27541.73211,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43634,122640.844,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43634,385228.0278,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43634,400889.9438,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43634,432460.9641,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43634,2102436.598,Producto E,Quesillos S.C.,Rodolfo Pizarro
43635,34024.83906,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43635,38359.07454,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43635,173320.5273,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43635,207976.4862,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43635,400890.1605,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43635,1155715.746,Producto H,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43635,1504627.366,Producto E,Quesillos S.C.,Rodolfo Pizarro
43636,9537.588474,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43636,66054.90168,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43636,178970.9004,Producto D,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43636,449495.9292,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43636,818889.4534,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43636,1226751.146,Producto E,Quesillos S.C.,Rodolfo Pizarro
43636,1406206.521,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43636,5018913.767,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43637,58095.10594,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43637,74773.60221,Producto H,Pescaditos SA de CV,Rodolfo Pizarro
